time,Steering_input,x,y,vx,vy,ax,ay,yaw,roll,yaw_rate,roll_rate,slip_angle,long_slip,toe_in_r,toe_in_avg,toe_in_l,wlf,wlr,wrf,wrr,tiredef_rf,tiredef_rr,tiredef_lf,tiredef_lr,sp_tor,
+5.900000e-01,+0.000000e+00,+2.077543e-05,-4.913199e-06,+7.741112e-03,+1.022863e-04,+6.625107e-01,+2.588439e+00,-5.194601e-07,-3.339572e-05,-4.835051e-04,-8.975476e-04,-1.963487e-01,+1.188218e+00,-2.200479e-03,+1.688718e-06,+2.203856e-03,+2.577103e-03,+1.791720e-02,+3.258881e-02,+2.672660e-02,+2.005987e-02,+1.833351e-02,+2.007098e-02,+1.834454e-02,+3.241854e+02,
+6.000000e-01,+0.000000e+00,+1.076535e-04,-6.403338e-06,+9.467744e-03,+1.183585e-04,-3.309321e+00,-3.476706e-02,-4.300035e-07,-4.462584e-05,+5.427637e-04,-1.319308e-03,+1.471736e-01,-1.652344e+00,-2.202539e-03,+9.331619e-07,+2.204406e-03,+2.361837e-02,+5.396626e-02,+1.119224e-02,-6.148463e-03,+2.006392e-02,+1.836414e-02,+2.007866e-02,+1.837924e-02,+1.666622e+01,
+6.100000e-01,+0.000000e+00,+2.106357e-04,-8.200602e-06,+1.093074e-02,+4.304345e-05,-3.223487e-01,+1.730154e-01,-4.652324e-07,-5.783737e-05,-5.351478e-04,-1.370692e-03,-2.244812e-02,+5.299863e-01,-2.205228e-03,-4.887124e-07,+2.204251e-03,+1.614351e-03,+4.712022e-03,+5.630134e-02,+5.078572e-02,+2.007141e-02,+1.840008e-02,+2.009044e-02,+1.841984e-02,-4.972369e+01,
+6.200000e-01,+0.000000e+00,+3.312049e-04,-1.027840e-05,+1.287660e-02,+1.188913e-04,-2.444559e+00,+2.238816e-01,-4.844596e-07,-7.306113e-05,-6.527567e-04,-1.471993e-03,-7.997236e-02,+9.345428e-01,-2.208491e-03,-2.410248e-06,+2.203671e-03,+4.815992e-03,+2.093354e-03,+5.351488e-02,+6.424239e-02,+2.008164e-02,+1.843986e-02,+2.010589e-02,+1.846446e-02,-4.452500e+01,
+6.300000e-01,+0.000000e+00,+4.709561e-04,-1.268567e-05,+1.502632e-02,+1.971571e-04,-3.006872e-01,+9.093080e-01,-4.802763e-07,-9.038760e-05,+5.611554e-06,-1.783479e-03,-5.337334e-03,+2.151111e-01,-2.211862e-03,-4.370084e-06,+2.203122e-03,+3.471558e-02,+4.306077e-02,+2.719550e-02,+2.890041e-02,+2.009311e-02,+1.848111e-02,+2.012301e-02,+1.851113e-02,-8.045828e+01,
+6.400000e-01,+0.000000e+00,+6.314841e-04,-1.543171e-05,+1.707494e-02,+1.525243e-04,+4.303112e-01,+2.180491e-01,-3.619327e-07,-1.098788e-04,+5.088589e-04,-2.204797e-03,+8.397449e-02,-9.218438e-01,-2.214671e-03,-5.794741e-06,+2.203081e-03,+5.987106e-02,+6.210499e-02,+2.069107e-02,+2.006424e-02,+2.010496e-02,+1.852250e-02,+2.014071e-02,+1.855814e-02,+5.136429e+01,
+6.500000e-01,+0.000000e+00,+8.144781e-04,-1.849019e-05,+1.941141e-02,+1.681625e-04,+2.064602e+00,+2.203854e-01,-3.409066e-07,-1.314846e-04,+5.338288e-04,-2.423935e-03,+7.164055e-02,-7.398419e-01,-2.218309e-03,-7.956622e-06,+2.202396e-03,+6.926033e-02,+7.150830e-02,+2.446130e-02,+1.834794e-02,+2.011618e-02,+1.856279e-02,+2.015830e-02,+1.860470e-02,+1.724946e+02,
+6.600000e-01,+0.000000e+00,+1.021576e-03,-2.188504e-05,+2.189203e-02,+1.828827e-04,+1.035660e+00,+3.395614e-01,-3.151458e-07,-1.552348e-04,+4.898660e-04,-2.634987e-03,+6.271091e-02,-6.830109e-01,-2.222241e-03,-1.027113e-05,+2.201699e-03,+7.397000e-02,+7.541566e-02,+2.967171e-02,+2.927348e-02,+2.012558e-02,+1.860056e-02,+2.017453e-02,+1.864915e-02,+1.077317e+02,
+6.700000e-01,+0.000000e+00,+1.254153e-03,-2.560580e-05,+2.464087e-02,+1.969601e-04,+5.531184e-01,+4.067664e-01,-2.866016e-07,-1.810865e-04,+4.558100e-04,-2.855207e-03,+5.642368e-02,-6.627433e-01,-2.226501e-03,-1.274772e-05,+2.201006e-03,+7.537212e-02,+8.117097e-02,+3.477069e-02,+3.537050e-02,+2.013255e-02,+1.863483e-02,+2.018864e-02,+1.869046e-02,+4.257184e+01,
+6.800000e-01,+0.000000e+00,+1.514062e-03,-2.964962e-05,+2.739009e-02,+2.109574e-04,+7.888281e-01,+4.438656e-01,-2.628736e-07,-2.090202e-04,+4.630786e-04,-3.055276e-03,+4.937515e-02,-5.692107e-01,-2.231243e-03,-1.562494e-05,+2.199993e-03,+8.785763e-02,+8.674249e-02,+4.044702e-02,+4.201017e-02,+2.013627e-02,+1.866504e-02,+2.019985e-02,+1.872811e-02,+1.135004e+02,
+6.900000e-01,+0.000000e+00,+1.802921e-03,-3.401628e-05,+3.037776e-02,+2.241673e-04,+7.216568e-01,+4.919654e-01,-2.350765e-07,-2.389955e-04,+4.583995e-04,-3.258246e-03,+4.478250e-02,-5.286629e-01,-2.236338e-03,-1.862973e-05,+2.199078e-03,+9.497269e-02,+9.410160e-02,+4.653234e-02,+4.784072e-02,+2.013631e-02,+1.869082e-02,+2.020769e-02,+1.876167e-02,+1.167487e+02,
+7.000000e-01,+0.000000e+00,+2.122332e-03,-3.869827e-05,+3.353216e-02,+2.365469e-04,+6.928424e-01,+5.170223e-01,-2.061397e-07,-2.709508e-04,+4.500879e-04,-3.454007e-03,+4.097076e-02,-4.853357e-01,-2.241848e-03,-2.184230e-05,+2.198164e-03,+1.020940e-01,+1.011220e-01,+5.310181e-02,+5.439880e-02,+2.013243e-02,+1.871205e-02,+2.021188e-02,+1.879099e-02,+1.157335e+02,
+7.100000e-01,+0.000000e+00,+2.473928e-03,-4.368932e-05,+3.685107e-02,+2.477946e-04,+6.159799e-01,+5.397971e-01,-1.749223e-07,-3.048219e-04,+4.455092e-04,-3.643607e-03,+3.793414e-02,-4.400631e-01,-2.247788e-03,-2.526258e-05,+2.197262e-03,+1.096876e-01,+1.084391e-01,+5.928055e-02,+6.156154e-02,+2.012457e-02,+1.872885e-02,+2.021234e-02,+1.881616e-02,+9.290027e+01,
+7.200000e-01,+0.000000e+00,+2.859316e-03,-4.898065e-05,+4.032696e-02,+2.581877e-04,+6.709398e-01,+5.359649e-01,-1.412200e-07,-3.405338e-04,+4.321313e-04,-3.822584e-03,+3.513507e-02,-3.999331e-01,-2.254190e-03,-2.885817e-05,+2.196474e-03,+1.158401e-01,+1.165266e-01,+6.740500e-02,+6.899040e-02,+2.011286e-02,+1.874157e-02,+2.020918e-02,+1.883746e-02,+9.159686e+01,
+7.300000e-01,+0.000000e+00,+3.280142e-03,-5.456250e-05,+4.395310e-02,+2.675448e-04,+6.419390e-01,+5.430821e-01,-1.050293e-07,-3.780079e-04,+4.260213e-04,-3.993164e-03,+3.281475e-02,-3.670553e-01,-2.261093e-03,-3.267959e-05,+2.195734e-03,+1.238784e-01,+1.244898e-01,+7.535779e-02,+7.679620e-02,+2.009760e-02,+1.875067e-02,+2.020267e-02,+1.885534e-02,+9.178530e+01,
+7.400000e-01,+0.000000e+00,+3.738015e-03,-6.042361e-05,+4.774194e-02,+2.759256e-04,+6.044986e-01,+5.349675e-01,-6.542575e-08,-4.171575e-04,+4.148457e-04,-4.153687e-03,+3.070416e-02,-3.366927e-01,-2.268482e-03,-3.666865e-05,+2.195144e-03,+1.313725e-01,+1.326678e-01,+8.429624e-02,+8.507446e-02,+2.007921e-02,+1.875674e-02,+2.019318e-02,+1.887033e-02,+8.706273e+01,
+7.500000e-01,+0.000000e+00,+4.234546e-03,-6.655273e-05,+5.168176e-02,+2.801186e-04,+3.038489e-01,+2.249466e-01,-1.829589e-08,-4.578948e-04,+2.719078e-04,-4.266670e-03,+2.315645e-02,-3.107312e-01,-2.275823e-03,-4.034630e-05,+2.195130e-03,+1.230116e-01,+1.397370e-01,+1.115778e-01,+9.412995e-02,+2.005814e-02,+1.876034e-02,+2.018112e-02,+1.888297e-02,+5.752451e+01,
+7.600000e-01,+0.000000e+00,+4.771324e-03,-7.293533e-05,+5.578768e-02,+2.840791e-04,+2.549559e-01,+1.471897e-01,+2.585376e-08,-5.001194e-04,+2.190840e-04,-4.394263e-03,+2.087619e-02,-2.798948e-01,-2.284206e-03,-4.464627e-05,+2.194914e-03,+1.265927e-01,+1.474845e-01,+1.260293e-01,+1.039991e-01,+2.003498e-02,+1.876212e-02,+2.016711e-02,+1.889388e-02,+6.079273e+01,
+7.700000e-01,+0.000000e+00,+5.349760e-03,-7.954919e-05,+6.001614e-02,+2.603756e-04,+1.131821e+00,-6.649739e-02,+3.483448e-08,-5.437065e-04,-4.657318e-04,-4.280960e-03,+3.967844e-03,+1.640554e-01,-2.293595e-03,-4.949996e-05,+2.194595e-03,+9.432844e-02,+1.063274e-01,+1.742504e-01,+1.675001e-01,+2.001039e-02,+1.876267e-02,+2.015179e-02,+1.890360e-02,+4.712886e+02,
+7.800000e-01,+0.000000e+00,+5.971427e-03,-8.638885e-05,+6.439455e-02,+2.679490e-04,+2.180386e-02,+2.874415e-01,+6.603426e-08,-5.885686e-04,+2.196043e-04,-4.590624e-03,+1.336122e-02,+1.300664e-01,-2.304390e-03,-5.530768e-05,+2.193775e-03,+1.757293e-01,+1.505268e-01,+1.180255e-01,+1.406420e-01,+1.998506e-02,+1.876259e-02,+2.013585e-02,+1.891290e-02,+5.726892e+01,
+7.900000e-01,+0.000000e+00,+6.637888e-03,-9.344179e-05,+6.898367e-02,+2.924803e-04,+1.635654e-01,-1.409121e-01,+1.818458e-07,-6.346406e-04,+6.409689e-05,-4.710477e-03,+1.664486e-02,-1.515539e-01,-2.312850e-03,-5.857145e-05,+2.195707e-03,+1.465798e-01,+1.675501e-01,+1.672284e-01,+1.432688e-01,+1.995966e-02,+1.876259e-02,+2.011963e-02,+1.892204e-02,+6.740806e+01,
+8.000000e-01,+0.000000e+00,+7.350750e-03,-1.006759e-04,+7.371563e-02,+2.497205e-04,+7.063825e-01,-2.425016e-01,+1.730516e-07,-6.817521e-04,-2.732050e-04,-4.648565e-03,+6.803126e-03,+3.093325e-01,-2.325190e-03,-6.495284e-05,+2.195285e-03,+1.595278e-01,+1.386640e-01,+1.732456e-01,+1.939145e-01,+1.993441e-02,+1.876291e-02,+2.010384e-02,+1.893169e-02,+8.500985e+01,
+8.100000e-01,+0.000000e+00,+8.111603e-03,-1.081007e-04,+7.859305e-02,+2.973677e-04,+1.010076e+00,+2.242300e-01,+2.922368e-07,-7.298911e-04,+4.452673e-04,-5.011187e-03,+2.134511e-02,-1.011743e-01,-2.335703e-03,-6.921239e-05,+2.197278e-03,+1.980373e-01,+2.155409e-01,+1.563682e-01,+1.401512e-01,+1.990993e-02,+1.876400e-02,+2.008863e-02,+1.894208e-02,+1.459877e+02,
+8.200000e-01,+0.000000e+00,+8.922040e-03,-1.156778e-04,+8.362205e-02,+2.707961e-04,+1.066471e+00,-2.210250e-01,+3.293954e-07,-7.789059e-04,-4.312651e-04,-4.802492e-03,+7.497659e-03,+1.352038e-01,-2.347585e-03,-7.437476e-05,+2.198836e-03,+1.529281e-01,+1.590168e-01,+2.226172e-01,+2.206345e-01,+1.988639e-02,+1.876617e-02,+2.007442e-02,+1.895340e-02,+4.479892e+02,
+8.300000e-01,+0.000000e+00,+9.783644e-03,-1.234095e-04,+8.879332e-02,+2.834857e-04,+1.492009e-01,+2.259874e-01,+3.931053e-07,-8.287279e-04,+3.537632e-04,-5.118494e-03,+1.632470e-02,+5.320206e-02,-2.361063e-03,-8.053708e-05,+2.199989e-03,+2.388525e-01,+2.178470e-01,+1.632426e-01,+1.845865e-01,+1.986402e-02,+1.876937e-02,+2.006140e-02,+1.896598e-02,+1.149296e+02,
+8.400000e-01,+0.000000e+00,+1.069800e-02,-1.312757e-04,+9.416090e-02,+2.916875e-04,+8.611415e-03,-3.020580e-01,+5.010141e-07,-8.792908e-04,-1.609265e-04,-5.050313e-03,+1.332540e-02,-1.355020e-02,-2.372668e-03,-8.455789e-05,+2.203552e-03,+1.867010e-01,+2.089213e-01,+2.396540e-01,+2.165705e-01,+1.984307e-02,+1.877395e-02,+2.004961e-02,+1.897961e-02,+9.423408e+01,
+8.500000e-01,+0.000000e+00,+1.166668e-02,-1.392563e-04,+9.970704e-02,+2.635199e-04,+2.525979e-01,+1.226357e-01,+5.165558e-07,-9.304528e-04,-3.625351e-05,-5.108037e-03,+1.150418e-02,+1.791349e-01,-2.388139e-03,-9.159068e-05,+2.204958e-03,+2.346657e-01,+2.122223e-01,+2.147576e-01,+2.369659e-01,+1.982337e-02,+1.877961e-02,+2.003925e-02,+1.899455e-02,+7.510106e+01,
+8.600000e-01,+0.000000e+00,+1.269128e-02,-1.473541e-04,+1.053853e-01,+3.126581e-04,+9.853170e-01,+1.922117e-01,+6.569159e-07,-9.822120e-04,+2.594331e-04,-5.307508e-03,+1.810299e-02,-1.060683e-01,-2.400984e-03,-9.576722e-05,+2.209450e-03,+2.415625e-01,+2.628217e-01,+2.338494e-01,+2.108701e-01,+1.980513e-02,+1.878651e-02,+2.003007e-02,+1.901049e-02,+1.278585e+02,
+8.700000e-01,+0.000000e+00,+1.377337e-02,-1.555340e-04,+1.112023e-01,+2.648235e-04,+9.506638e-01,-2.297877e-01,+6.837692e-07,-1.034412e-03,-3.842664e-04,-5.106494e-03,+9.498485e-03,+1.658642e-01,-2.416821e-03,-1.022553e-04,+2.212310e-03,+2.300798e-01,+2.146567e-01,+2.700814e-01,+2.863808e-01,+1.978806e-02,+1.879441e-02,+2.002216e-02,+1.902743e-02,+2.052164e+02,
+8.800000e-01,+0.000000e+00,+1.491454e-02,-1.638059e-04,+1.171617e-01,+2.940633e-04,+7.788984e-01,+2.685586e-01,+7.895934e-07,-1.087037e-03,+4.060725e-04,-5.408616e-03,+1.736755e-02,+7.800888e-03,-2.432391e-03,-1.079919e-04,+2.216407e-03,+2.961773e-01,+2.911837e-01,+2.316927e-01,+2.381805e-01,+1.977213e-02,+1.880312e-02,+2.001527e-02,+1.904523e-02,+3.188778e+02,
+8.900000e-01,+0.000000e+00,+1.611636e-02,-1.721416e-04,+1.232887e-01,+2.850228e-04,+3.066759e-01,-2.773905e-01,+8.820034e-07,-1.139998e-03,-2.778161e-04,-5.223413e-03,+1.210240e-02,+3.954903e-02,-2.447458e-03,-1.128899e-04,+2.221678e-03,+2.442361e-01,+2.643370e-01,+3.129264e-01,+2.918090e-01,+1.975717e-02,+1.881265e-02,+2.000921e-02,+1.906353e-02,+2.019003e+02,
+9.000000e-01,+0.000000e+00,+1.738043e-02,-1.805352e-04,+1.295975e-01,+2.685108e-04,+1.826294e-01,+2.349042e-01,+9.277969e-07,-1.193206e-03,+1.087498e-04,-5.344827e-03,+1.329938e-02,+1.135764e-01,-2.465649e-03,-1.200690e-04,+2.225511e-03,+3.129455e-01,+2.898638e-01,+2.721474e-01,+2.941885e-01,+1.974287e-02,+1.882254e-02,+2.000390e-02,+1.908242e-02,+9.540038e+01,
+9.100000e-01,+0.000000e+00,+1.870831e-02,-1.889824e-04,+1.360736e-01,+3.056778e-04,+5.487475e-01,+3.243280e-03,+1.071524e-06,-1.246659e-03,+1.184174e-04,-5.411323e-03,+1.589540e-02,-5.185765e-02,-2.481343e-03,-1.244876e-04,+2.232368e-03,+3.009431e-01,+3.218542e-01,+3.124757e-01,+2.905836e-01,+1.972921e-02,+1.883288e-02,+1.999894e-02,+1.910142e-02,+1.313279e+02,
+9.200000e-01,+0.000000e+00,+2.010160e-02,-1.974569e-04,+1.427024e-01,+2.544170e-04,+1.032347e+00,-2.016301e-01,+1.102999e-06,-1.300224e-03,-2.798376e-04,-5.254773e-03,+1.091530e-02,+1.566088e-01,-2.500458e-03,-1.315385e-04,+2.237381e-03,+3.098682e-01,+2.916099e-01,+3.311368e-01,+3.502504e-01,+1.971579e-02,+1.884332e-02,+1.999432e-02,+1.912059e-02,+1.705379e+02,
+9.300000e-01,+0.000000e+00,+2.156185e-02,-2.059699e-04,+1.494519e-01,+2.938354e-04,+1.151768e+00,+2.541116e-01,+1.232028e-06,-1.353919e-03,+3.797525e-04,-5.500788e-03,+1.678432e-02,-9.280741e-03,-2.518419e-03,-1.370053e-04,+2.244409e-03,+3.585544e-01,+3.667988e-01,+3.130404e-01,+3.067116e-01,+1.970257e-02,+1.885375e-02,+1.998970e-02,+1.913969e-02,+3.086702e+02,
+9.400000e-01,+0.000000e+00,+2.309062e-02,-2.144933e-04,+1.563557e-01,+2.691107e-04,+6.925084e-01,-2.813371e-01,+1.310798e-06,-1.407652e-03,-3.239983e-04,-5.266078e-03,+1.155552e-02,+7.087986e-02,-2.537067e-03,-1.426777e-04,+2.251712e-03,+3.205842e-01,+3.302951e-01,+3.826841e-01,+3.742619e-01,+1.968931e-02,+1.886414e-02,+1.998497e-02,+1.915850e-02,+3.195430e+02,
+9.500000e-01,+0.000000e+00,+2.468944e-02,-2.230311e-04,+1.634242e-01,+2.675517e-04,+3.254925e-01,+2.510012e-01,+1.385435e-06,-1.461386e-03,+2.233162e-04,-5.430590e-03,+1.423512e-02,+6.984232e-02,-2.557761e-03,-1.496226e-04,+2.258516e-03,+3.953340e-01,+3.754331e-01,+3.408804e-01,+3.599504e-01,+1.967584e-02,+1.887415e-02,+1.998002e-02,+1.917712e-02,+1.617182e+02,
+9.600000e-01,+0.000000e+00,+2.635982e-02,-2.315732e-04,+1.706571e-01,+2.871155e-04,+4.202779e-01,-1.530079e-01,+1.517259e-06,-1.515112e-03,-3.582968e-05,-5.370741e-03,+1.410358e-02,-4.484431e-03,-2.576609e-03,-1.543713e-04,+2.267866e-03,+3.674481e-01,+3.877976e-01,+4.010516e-01,+3.789214e-01,+1.966215e-02,+1.888398e-02,+1.997462e-02,+1.919519e-02,+1.614514e+02,
+9.700000e-01,+0.000000e+00,+2.810321e-02,-2.401052e-04,+1.780342e-01,+2.459350e-04,+8.269700e-01,-3.220895e-02,+1.559539e-06,-1.568739e-03,-1.172369e-04,-5.301529e-03,+1.212010e-02,+1.202892e-01,-2.598891e-03,-1.616775e-04,+2.275536e-03,+4.021107e-01,+3.817126e-01,+3.979881e-01,+4.173392e-01,+1.964800e-02,+1.889331e-02,+1.996884e-02,+1.921290e-02,+1.599141e+02,
+9.800000e-01,+0.000000e+00,+2.992105e-02,-2.486358e-04,+1.855270e-01,+2.875922e-04,+9.861267e-01,+1.806298e-01,+1.699331e-06,-1.622303e-03,+2.620115e-04,-5.447194e-03,+1.557281e-02,-1.368234e-02,-2.619419e-03,-1.668151e-04,+2.285789e-03,+4.259309e-01,+4.411340e-01,+4.077973e-01,+3.921436e-01,+1.963349e-02,+1.890225e-02,+1.996247e-02,+1.923004e-02,+2.385573e+02,
+9.900000e-01,+0.000000e+00,+3.181470e-02,-2.571414e-04,+1.931562e-01,+2.489304e-04,+1.021150e+00,-2.259088e-01,+1.760428e-06,-1.675721e-03,-2.894491e-04,-5.231615e-03,+1.168843e-02,+9.234350e-02,-2.641966e-03,-1.732876e-04,+2.295391e-03,+4.136917e-01,+4.085256e-01,+4.532479e-01,+4.592060e-01,+1.961847e-02,+1.891074e-02,+1.995561e-02,+1.924663e-02,+3.173801e+02,
+1.000000e+00,+0.000000e+00,+3.378550e-02,-2.656337e-04,+2.009062e-01,+2.676405e-04,+7.524927e-01,+2.410035e-01,+1.865257e-06,-1.729007e-03,+2.822680e-04,-5.409057e-03,+1.475751e-02,+3.231613e-02,-2.664966e-03,-1.795583e-04,+2.305849e-03,+4.738912e-01,+4.698774e-01,+4.286078e-01,+4.327048e-01,+1.960300e-02,+1.891869e-02,+1.994820e-02,+1.926274e-02,+2.523837e+02,
+1.010000e+00,+0.000000e+00,+3.583470e-02,-2.740968e-04,+2.087956e-01,+2.605348e-04,+6.824378e-01,-2.191566e-01,+1.965900e-06,-1.782137e-03,-1.834600e-04,-5.246038e-03,+1.269843e-02,+4.380041e-02,-2.687704e-03,-1.850577e-04,+2.317589e-03,+4.471949e-01,+4.575970e-01,+4.901856e-01,+4.795226e-01,+1.958710e-02,+1.892627e-02,+1.994024e-02,+1.927821e-02,+2.700579e+02,
+1.020000e+00,+0.000000e+00,+3.796351e-02,-2.825323e-04,+2.168030e-01,+2.478755e-04,+7.633372e-01,+1.215792e-01,+2.036395e-06,-1.835082e-03,+8.066424e-05,-5.300460e-03,+1.326724e-02,+6.941090e-02,-2.712683e-03,-1.919670e-04,+2.328749e-03,+4.987978e-01,+4.862152e-01,+4.738345e-01,+4.858121e-01,+1.957073e-02,+1.893328e-02,+1.993184e-02,+1.929327e-02,+2.385867e+02,
+1.030000e+00,+0.000000e+00,+4.017300e-02,-2.909374e-04,+2.248993e-01,+2.621898e-04,+8.151387e-01,+3.845508e-02,+2.150966e-06,-1.887859e-03,+8.459330e-05,-5.297880e-03,+1.388236e-02,+2.446968e-02,-2.736871e-03,-1.975918e-04,+2.341687e-03,+5.062024e-01,+5.121163e-01,+5.028338e-01,+4.958679e-01,+1.955402e-02,+1.893993e-02,+1.992295e-02,+1.930774e-02,+2.567513e+02,
+1.040000e+00,+0.000000e+00,+4.246406e-02,-2.993029e-04,+2.330867e-01,+2.528234e-04,+8.232590e-01,-3.612429e-03,+2.236272e-06,-1.940421e-03,+8.859535e-06,-5.246682e-03,+1.325235e-02,+4.605889e-02,-2.762350e-03,-2.038127e-04,+2.354724e-03,+5.222247e-01,+5.220286e-01,+5.235440e-01,+5.227167e-01,+1.953701e-02,+1.894607e-02,+1.991374e-02,+1.932169e-02,+2.622512e+02,
+1.050000e+00,+0.000000e+00,+4.483762e-02,-3.076298e-04,+2.413635e-01,+2.501963e-04,+8.318016e-01,-1.654477e-04,+2.327436e-06,-1.992775e-03,+8.341541e-06,-5.224977e-03,+1.315760e-02,+4.756032e-02,-2.788402e-03,-2.099711e-04,+2.368460e-03,+5.410320e-01,+5.404863e-01,+5.419479e-01,+5.413966e-01,+1.951980e-02,+1.895176e-02,+1.990428e-02,+1.933514e-02,+2.669279e+02,
+1.060000e+00,+0.000000e+00,+4.729453e-02,-3.159161e-04,+2.497220e-01,+2.482625e-04,+8.395862e-01,-1.705574e-04,+2.419034e-06,-2.044919e-03,+8.040980e-06,-5.203943e-03,+1.308517e-02,+4.765162e-02,-2.815088e-03,-2.161261e-04,+2.382835e-03,+5.598322e-01,+5.592399e-01,+5.607248e-01,+5.601410e-01,+1.950245e-02,+1.895707e-02,+1.989463e-02,+1.934815e-02,+2.718981e+02,
+1.070000e+00,+0.000000e+00,+4.983559e-02,-3.241605e-04,+2.581545e-01,+2.465219e-04,+8.466393e-01,-1.480169e-04,+2.510382e-06,-2.096854e-03,+7.819960e-06,-5.183250e-03,+1.300674e-02,+4.771179e-02,-2.842415e-03,-2.222905e-04,+2.397834e-03,+5.787989e-01,+5.781669e-01,+5.796626e-01,+5.790394e-01,+1.948501e-02,+1.896205e-02,+1.988485e-02,+1.936077e-02,+2.768826e+02,
+1.080000e+00,+0.000000e+00,+5.246149e-02,-3.323618e-04,+2.666542e-01,+2.449888e-04,+8.530141e-01,-1.233028e-04,+2.601563e-06,-2.148584e-03,+7.595651e-06,-5.163079e-03,+1.292155e-02,+4.776685e-02,-2.870377e-03,-2.284653e-04,+2.413447e-03,+5.979134e-01,+5.972419e-01,+5.987477e-01,+5.980853e-01,+1.946754e-02,+1.896673e-02,+1.987499e-02,+1.937304e-02,+2.818798e+02,
+1.090000e+00,+0.000000e+00,+5.517289e-02,-3.405194e-04,+2.752144e-01,+2.436787e-04,+8.587804e-01,-9.732433e-05,+2.692677e-06,-2.200116e-03,+7.368375e-06,-5.143617e-03,+1.282960e-02,+4.781734e-02,-2.898967e-03,-2.346511e-04,+2.429665e-03,+6.171611e-01,+6.164505e-01,+6.179656e-01,+6.172644e-01,+1.945006e-02,+1.897115e-02,+1.986511e-02,+1.938503e-02,+2.868882e+02,
+1.100000e+00,+0.000000e+00,+5.797035e-02,-3.486327e-04,+2.838296e-01,+2.426017e-04,+8.640232e-01,-7.031687e-05,+2.783826e-06,-2.251458e-03,+7.138224e-06,-5.125016e-03,+1.273103e-02,+4.786392e-02,-2.928175e-03,-2.408492e-04,+2.446477e-03,+6.365295e-01,+6.357801e-01,+6.373039e-01,+6.365641e-01,+1.943262e-02,+1.897538e-02,+1.985525e-02,+1.939676e-02,+2.919058e+02,
+1.110000e+00,+0.000000e+00,+6.085442e-02,-3.567014e-04,+2.924950e-01,+2.417642e-04,+8.688406e-01,-4.249585e-05,+2.875113e-06,-2.302619e-03,+6.904674e-06,-5.107395e-03,+1.262608e-02,+4.790733e-02,-2.957991e-03,-2.470608e-04,+2.463870e-03,+6.560081e-01,+6.552204e-01,+6.567521e-01,+6.559743e-01,+1.941524e-02,+1.897943e-02,+1.984543e-02,+1.940830e-02,+2.969302e+02,
+1.120000e+00,+0.000000e+00,+6.382557e-02,-3.647255e-04,+3.012068e-01,+2.411694e-04,+8.733410e-01,-1.470138e-05,+2.966639e-06,-2.353608e-03,+6.666515e-06,-5.090835e-03,+1.251510e-02,+4.794837e-02,-2.988405e-03,-2.532871e-04,+2.481831e-03,+6.755890e-01,+6.747633e-01,+6.763024e-01,+6.754869e-01,+1.939796e-02,+1.898336e-02,+1.983570e-02,+1.941969e-02,+3.019589e+02,
+1.130000e+00,+0.000000e+00,+6.688427e-02,-3.727050e-04,+3.099625e-01,+2.408184e-04,+8.776408e-01,+1.334876e-05,+3.058491e-06,-2.404438e-03,+6.421809e-06,-5.075385e-03,+1.239851e-02,+4.798789e-02,-3.019405e-03,-2.595296e-04,+2.500346e-03,+6.952668e-01,+6.944037e-01,+6.959493e-01,+6.950967e-01,+1.938078e-02,+1.898720e-02,+1.982607e-02,+1.943097e-02,+3.069893e+02,
+1.140000e+00,+0.000000e+00,+7.003094e-02,-3.806402e-04,+3.187607e-01,+2.407102e-04,+8.818614e-01,+4.090465e-05,+3.150742e-06,-2.455119e-03,+6.167817e-06,-5.061058e-03,+1.227679e-02,+4.802677e-02,-3.050981e-03,-2.657899e-04,+2.519401e-03,+7.150391e-01,+7.141390e-01,+7.156905e-01,+7.148011e-01,+1.936372e-02,+1.899099e-02,+1.981656e-02,+1.944218e-02,+3.120186e+02,
+1.150000e+00,+0.000000e+00,+7.326601e-02,-3.885310e-04,+3.276013e-01,+2.408421e-04,+8.861267e-01,+6.832725e-05,+3.243439e-06,-2.505662e-03,+5.901110e-06,-5.047840e-03,+1.215045e-02,+4.806590e-02,-3.083121e-03,-2.720694e-04,+2.538982e-03,+7.349062e-01,+7.339697e-01,+7.355262e-01,+7.346007e-01,+1.934678e-02,+1.899477e-02,+1.980718e-02,+1.945336e-02,+3.170441e+02,
+1.160000e+00,+0.000000e+00,+7.658992e-02,-3.963778e-04,+3.364852e-01,+2.412102e-04,+8.905601e-01,+9.510352e-05,+3.336603e-06,-2.556078e-03,+5.617505e-06,-5.035686e-03,+1.202005e-02,+4.810619e-02,-3.115814e-03,-2.783698e-04,+2.559074e-03,+7.548714e-01,+7.538989e-01,+7.554598e-01,+7.544984e-01,+1.932996e-02,+1.899857e-02,+1.979792e-02,+1.946456e-02,+3.220628e+02,
+1.170000e+00,+0.000000e+00,+8.000312e-02,-4.041806e-04,+3.454148e-01,+2.418095e-04,+8.952824e-01,+1.212111e-04,+3.430215e-06,-2.606378e-03,+5.312205e-06,-5.024528e-03,+1.188616e-02,+4.814849e-02,-3.149051e-03,-2.846926e-04,+2.579665e-03,+7.749407e-01,+7.739326e-01,+7.754971e-01,+7.745003e-01,+1.931325e-02,+1.900243e-02,+1.978879e-02,+1.947581e-02,+3.270721e+02,
